anime_id,title,status,start_date,end_date,genres,synopsis,main_picture,studios,rating,source,rank,popularity,start_year,start_month,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11
36593,Hug tto! Precure,finished_airing,2018-02-04,2019-01-27,"Action, Mahou Shoujo","It's her first day at a new school, and the cheerful Hana Nono is ready to make a fresh start, dreaming of becoming mature and reliable—a far cry from her usual childish self. Although she makes a disastrous first impression, Hana soon befriends two of her classmates: the gentle and studious class representative Saaya Yakushiji, and a cool and mysterious girl Homare Kagayaki.

That night, a magical baby falls from the sky right onto Hana's balcony. She is immediately smitten with her and names her Hug-tan. Alongside Hug-tan is a snarky talking hamster, Hariham Harry, who mutters that Hana ""isn't the one"" before vanishing with the baby.

The next day, Hana believes the encounter to be a dream, until people all over the city begin collapsing and a giant monster appears, feeding on their energy. As Hana escapes, she spots Hug-tan and Harry under attack. Making a stand to protect them, she and Hug-tan suddenly both glow with energy and a heart-shaped gem forms.

With the crystal's power, Hana transforms into a hero called ""Cure Yell"" and defeats the monster. Surprised at Hana's power, Harry explains that he and Hug-tan came from a future frozen in time by the Criasu Corporation, the same organization that created the monster. Only the Future Crystals, manifestations of one's hopes and dreams, and the Precure they create have a chance at defeating Criasu and saving the future!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1220/92883l.jpg,Toei Animation,g,original,1004,5302,2018.0,2.0,Action, Mahou Shoujo,,,,,,,,,
40046,Id:Invaded,finished_airing,2020-01-06,2020-03-23,"Adult Cast, Detective, Mystery, Psychological, Sci-Fi, Suspense","The Mizuhanome System is a highly advanced development that allows people to enter one of the most intriguing places in existence—the human mind. Through the use of so-called ""cognition particles"" left behind at a crime scene by the perpetrator, detectives from the specialized police squad Kura can manifest a criminal's unconscious mind as a bizarre stream of thoughts in a virtual world. Their task is to explore this psychological plane, called an ""id well,"" to reveal the identity of the culprit.

Not just anyone can enter the id wells; the prerequisite is that you must have killed someone yourself. Such is the case for former detective Akihito Narihisago, who is known as ""Sakaido"" inside the id wells. Once a respected member of the police, tragedy struck, and he soon found himself on the other side of the law.

Nevertheless, Narihisago continues to assist Kura in confinement. While his prodigious detective skills still prove useful toward investigations, Narihisago discovers that not everything is as it seems, as behind the seemingly standalone series of murder cases lurks a much more sinister truth.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1889/105337l.jpg,NAZ,r,original,1005,636,2020.0,1.0,Adult Cast, Detective, Mystery, Psychological, Sci-Fi, Suspense,,,,,
51716,Bishoujo Senshi Sailor Moon Cosmos Movie,finished_airing,2023-06-09,2023-06-30,"Mahou Shoujo, Shoujo","The final battle for the Sailor Guardians begins as they face Sailor Iron Mouse, Sailor Aluminum Siren, Sailor Lead Crow, Sailor Tin Nyanko and more.

(Source: Netflix)",https://cdn.myanimelist.net/images/anime/1388/133092l.jpg,"Toei Animation, Studio Deen",pg_13,manga,1007,5878,2023.0,6.0,Mahou Shoujo, Shoujo,,,,,,,,,
31478,Bungou Stray Dogs,finished_airing,2016-04-07,2016-06-23,"Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power","For weeks, Atsushi Nakajima's orphanage has been plagued by a mystical tiger that only he seems to be unaware of. Suspected to be behind the strange incidents, the 18-year-old is abruptly kicked out of the orphanage and left hungry, homeless, and wandering through the city.

While starving on a riverbank, Atsushi saves a rather eccentric man named Osamu Dazai from drowning. Whimsical suicide enthusiast and supernatural detective, Dazai has been investigating the same tiger that has been terrorizing the boy. Together with Dazai's partner Doppo Kunikida, they solve the mystery, but its resolution leaves Atsushi in a tight spot. As various odd events take place, Atsushi is coerced into joining their firm of supernatural investigators, taking on unusual cases the police cannot handle, alongside his numerous enigmatic co-workers.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/79409l.jpg,Bones,r,manga,1008,90,2016.0,4.0,Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power,,,,
48830,Free! Movie 5: The Final Stroke - Kouhen,finished_airing,2022-04-22,2022-04-22,"School, Sports","After his first appearance on the competitive world stage, Haruka is held captive by the swimming of the unmistakable champion, Albert, and feels like he's lost his way. With the current state of things, his swimming and what the water means to him are called into question. Haruka begins to sink to the bottom of the murky water as he struggles on his own.

Pushed on by a restless urge in his heart, Haruka purposefully puts himself through a rigorous and intensive training regiment, relentlessly devoting himself to practice. In his heart, Haruka knows that he's pushing himself beyond his limits both physically and mentally. His friends can do nothing but watch over and have faith in him.

Memories of Albert's cold, dry swimming keep replaying in his mind.
I have to get faster, I have to become stronger.
I have to compete against Albert again.

Haruka unleashes his stroke to cut through the heavy, indifferent water.
His friends draw closer to watch.

What scenery will Haruka see at the end of this struggle＊──!

(Source: Free! website, Translated)",https://cdn.myanimelist.net/images/anime/1417/124151l.jpg,Kyoto Animation,pg_13,original,1010,4124,2022.0,4.0,School, Sports,,,,,,,,,
28669,Go! Princess Precure,finished_airing,2015-02-01,2016-01-31,"Action, Comedy, Mahou Shoujo, School","Ever since she was young, Haruka Haruno has always aspired to become a princess. Despite being mocked for this seemingly childish wish, Haruka perseveres to make her dream a reality, ultimately culminating in her acceptance into the prestigious Noble Academy—the birthplace of people's fantasies.

When Haruka arrives at her new school, a chance encounter with a pair of magical creatures influences a series of unbelievable events, and Haruka awakens as ""Cure Flora,"" the princess of blooming flowers. After two of Haruka's classmates also transform into legendary princesses, a story of self-discovery unfolds as the newfound team ""Princess Precure"" carries the responsibility of protecting everyone's dreams. Engaged in a battle between hope and despair, Haruka may find the key toward becoming the princess she has always dreamed to be.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/88625l.jpg,Toei Animation,g,original,1011,5093,2015.0,2.0,Action, Comedy, Mahou Shoujo, School,,,,,,,
33489,Little Witch Academia (TV),finished_airing,2017-01-09,2017-06-26,"Adventure, Comedy, Fantasy, School","""A believing heart is your magic!""—these were the words that Atsuko ""Akko"" Kagari's idol, the renowned witch Shiny Chariot, said to her during a magic performance years ago. Since then, Akko has lived by these words and aspired to be a witch just like Shiny Chariot, one that can make people smile. Hence, even her non-magical background does not stop her from enrolling in Luna Nova Magical Academy.

However, when an excited Akko finally sets off to her new school, the trip there is anything but smooth. After her perilous journey, she befriends the shy Lotte Yansson and the sarcastic Sucy Manbavaran. To her utmost delight, she also discovers Chariot's wand, the Shiny Rod, which she takes as her own. Unfortunately, her time at Luna Nova will prove to be more challenging than Akko could ever believe. She absolutely refuses to stay inferior to the rest of her peers, especially to her self-proclaimed rival, the beautiful and gifted Diana Cavendish, so she relies on her determination to compensate for her reckless behavior and ineptitude in magic.

In a time when wizardry is on the decline, Little Witch Academia follows the magical escapades of Akko and her friends as they learn the true meaning of being a witch.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1520/147248l.jpg,Trigger,g,original,1014,333,2017.0,1.0,Adventure, Comedy, Fantasy, School,,,,,,,
55813,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,finished_airing,2024-01-06,2024-03-30,"Action, Comedy, Fantasy, Gag Humor, Parody, School, Shounen","After Mash Burnedead's clash with Magia Lupus, the secret about his powers is now out in the open. The short-lived celebration ends when the Bureau of Magic summons Mash before an audience of Divine Visionaries, who collectively decree Mash should reap the consequences and die. However, an evil shadow organization called Innocent Zero hijacks the inquiry to demand that Mash be kept alive.

Mash proves that he is capable of dealing with Innocent Zero, but the Divine Visionaries' verdict remains unchanged. Luckily, Mash finds unexpected allies in Divine Visionary Rayne Ames and Headmaster Wahlberg Baigan, and they successfully defer his execution until Innocent Zero is defeated. Mash is now allowed to live under one condition: he must be selected as the Divine Visionary candidate by the year's end.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1912/140804l.jpg,A-1 Pictures,pg_13,manga,1015,585,2024.0,1.0,Action, Comedy, Fantasy, Gag Humor, Parody, School, Shounen,,,,
56175,Oomuro-ke: Dear Sisters,finished_airing,2024-02-02,2024-02-02,"CGDCT, Comedy, Girls Love, School","A spin-off of Yuru Yuri featuring Sakurako and her sisters.
",https://cdn.myanimelist.net/images/anime/1401/140053l.webp,"Passione, Studio Lings",pg_13,manga,1016,5578,2024.0,2.0,CGDCT, Comedy, Girls Love, School,,,,,,,
32093,Tanaka-kun wa Itsumo Kedaruge,finished_airing,2016-04-09,2016-06-25,"Iyashikei, School, Slice of Life","For high school student Tanaka, the act of being listless is a way of life. Known for his inattentiveness and ability to fall asleep anywhere, Tanaka prays that each day will be as uneventful as the last, seeking to preserve his lazy lifestyle however he can by avoiding situations that require him to exert himself. Along with his dependable friend Oota who helps him with tasks he is unable to accomplish, the lethargic teenager constantly deals with events that prevent him from experiencing the quiet and peaceful days he longs for.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1189/111994l.jpg,SILVER LINK.,pg_13,web_manga,1018,495,2016.0,4.0,Iyashikei, School, Slice of Life,,,,,,,,
